temperature, lluvia, humedad, rend_manz
76.00,59.00,91.00,80.10
66.00,23.00,79.00,63.90
51.00,68.00,77.00,67.40
56.00,24.00,38.00,40.60
54.00,26.00,80.00,61.40
65.00,42.00,85.00,70.40
63.00,42.00,87.00,70.80
67.00,61.00,95.00,79.80
62.00,40.00,51.00,52.10
57.00,87.00,75.00,72.00
39.00,93.00,89.00,74.80
23.00,30.00,91.00,58.40
93.00,39.00,37.00,54.20
64.00,43.00,73.00,64.30
50.00,60.00,41.00,47.50
77.00,82.00,80.00,79.50
93.00,33.00,66.00,67.50
43.00,49.00,31.00,38.20
55.00,78.00,22.00,43.10
75.00,99.00,27.00,55.80
52.00,64.00,29.00,42.90
31.00,83.00,46.00,48.90
96.00,74.00,89.00,88.10
36.00,94.00,52.00,55.60
87.00,30.00,25.00,44.60
33.00,32.00,70.00,51.30
27.00,33.00,42.00,35.70
32.00,94.00,27.00,41.90
45.00,66.00,54.00,53.70
36.00,51.00,79.00,60.50
87.00,24.00,39.00,50.40
71.00,39.00,44.00,51.10
94.00,20.00,53.00,58.70
88.00,21.00,53.00,57.10
53.00,83.00,94.00,79.50
33.00,77.00,63.00,56.80
70.00,64.00,65.00,66.30
29.00,98.00,55.00,55.80
36.00,33.00,29.00,31.90
42.00,97.00,63.00,63.50
94.00,41.00,31.00,51.90
29.00,57.00,48.00,44.10
29.00,72.00,66.00,56.10
43.00,93.00,49.00,56.00
50.00,42.00,25.00,35.90
22.00,99.00,29.00,40.90
93.00,38.00,52.00,61.50
22.00,52.00,26.00,30.00
78.00,64.00,24.00,48.20
88.00,86.00,63.00,75.10
37.00,29.00,40.00,36.90
69.00,87.00,36.00,56.10
57.00,20.00,57.00,49.60
42.00,27.00,51.00,43.50
77.00,81.00,33.00,55.80
37.00,94.00,22.00,40.90
69.00,84.00,77.00,76.00
28.00,34.00,65.00,47.70
84.00,27.00,26.00,43.60
52.00,97.00,30.00,50.00
68.00,26.00,88.00,69.60
25.00,24.00,97.00,60.80
74.00,62.00,92.00,80.60
67.00,67.00,79.00,73.00
63.00,72.00,61.00,63.80
73.00,52.00,29.00,46.80
93.00,27.00,77.00,71.80
83.00,20.00,57.00,57.40
83.00,80.00,57.00,69.40
47.00,94.00,58.00,61.90
23.00,62.00,58.00,48.30
78.00,87.00,94.00,87.80
37.00,39.00,22.00,29.90
75.00,81.00,67.00,72.20
82.00,83.00,73.00,77.70
31.00,86.00,43.00,48.00
79.00,59.00,74.00,72.50
63.00,93.00,39.00,57.00
21.00,52.00,35.00,34.20
70.00,47.00,54.00,57.40
62.00,98.00,80.00,78.20
50.00,70.00,43.00,50.50
47.00,45.00,68.00,57.10
98.00,29.00,74.00,72.20
68.00,78.00,27.00,49.50
25.00,89.00,36.00,43.30
83.00,37.00,88.00,76.30
71.00,90.00,27.00,52.80
94.00,56.00,64.00,71.40
79.00,43.00,94.00,79.30
70.00,41.00,29.00,43.70
36.00,48.00,63.00,51.90
99.00,36.00,48.00,60.90
71.00,90.00,36.00,57.30
89.00,45.00,59.00,65.20
38.00,71.00,65.00,58.10
45.00,51.00,33.00,40.20
21.00,72.00,32.00,36.70
32.00,30.00,56.00,43.60
98.00,51.00,50.00,64.60
63.00,43.00,65.00,60.00
29.00,40.00,28.00,30.70
97.00,52.00,35.00,57.00
34.00,40.00,53.00,44.70
92.00,30.00,25.00,46.10
71.00,75.00,47.00,59.80
33.00,58.00,80.00,61.50
46.00,90.00,73.00,68.30
71.00,49.00,59.00,60.60
97.00,39.00,30.00,51.90
60.00,46.00,96.00,75.20
61.00,66.00,74.00,68.50
98.00,75.00,58.00,73.40
64.00,41.00,85.00,69.90
79.00,75.00,68.00,72.70
27.00,75.00,50.00,48.10
93.00,69.00,40.00,61.70
65.00,72.00,34.00,50.90
21.00,71.00,91.00,66.00
93.00,64.00,47.00,64.20
50.00,41.00,34.00,40.20
26.00,57.00,50.00,44.20
24.00,39.00,40.00,35.00
95.00,81.00,76.00,82.70
52.00,81.00,72.00,67.80
95.00,27.00,26.00,46.90
85.00,57.00,66.00,69.90
36.00,82.00,41.00,47.70
87.00,96.00,20.00,55.30
97.00,39.00,78.00,75.90
67.00,57.00,35.00,49.00
34.00,34.00,60.00,47.00
79.00,29.00,42.00,50.50
93.00,95.00,23.00,58.40
68.00,38.00,82.00,69.00
54.00,55.00,95.00,74.70
66.00,35.00,36.00,44.80
90.00,41.00,24.00,47.20
25.00,24.00,39.00,31.80
44.00,33.00,79.00,59.30
54.00,31.00,40.00,42.40
39.00,75.00,70.00,61.70
31.00,25.00,72.00,50.30
63.00,45.00,86.00,70.90
25.00,97.00,29.00,41.40
28.00,47.00,95.00,65.30
32.00,42.00,99.00,67.50
38.00,73.00,51.00,51.50
43.00,20.00,65.00,49.40
90.00,75.00,72.00,78.00
46.00,86.00,64.00,63.00
33.00,88.00,30.00,42.50
88.00,29.00,78.00,71.20
63.00,31.00,62.00,56.10
53.00,63.00,26.00,41.50
99.00,73.00,83.00,85.80
53.00,89.00,46.00,56.70
73.00,93.00,37.00,59.00
44.00,44.00,48.00,46.00
77.00,35.00,47.00,53.60
90.00,93.00,47.00,69.10
52.00,91.00,53.00,60.30
21.00,30.00,49.00,36.80
20.00,96.00,78.00,64.20
62.00,95.00,97.00,86.10
36.00,82.00,93.00,73.70
64.00,29.00,59.00,54.50
61.00,97.00,43.00,59.20
68.00,37.00,74.00,64.80
24.00,30.00,53.00,39.70
66.00,87.00,53.00,63.70
48.00,65.00,80.00,67.40
97.00,71.00,26.00,56.30
96.00,84.00,53.00,72.10
75.00,97.00,24.00,53.90
30.00,36.00,24.00,28.20
93.00,88.00,35.00,63.00
75.00,89.00,67.00,73.80
41.00,97.00,93.00,78.20
31.00,37.00,52.00,42.70
57.00,23.00,45.00,44.20
50.00,57.00,75.00,63.90
71.00,85.00,31.00,53.80
34.00,85.00,50.00,52.20
80.00,84.00,46.00,63.80
50.00,89.00,33.00,49.30
23.00,32.00,20.00,23.30
74.00,80.00,47.00,61.70
91.00,69.00,77.00,79.60
44.00,38.00,93.00,67.30
88.00,78.00,66.00,75.00
36.00,70.00,43.00,46.30
20.00,85.00,74.00,60.00
55.00,98.00,60.00,66.10
97.00,63.00,29.00,56.20
67.00,93.00,83.00,80.20
93.00,43.00,73.00,73.00
67.00,81.00,28.00,50.30
37.00,48.00,43.00,42.20
68.00,37.00,50.00,52.80
56.00,84.00,47.00,57.10
96.00,55.00,46.00,62.80
49.00,81.00,41.00,51.40
68.00,21.00,62.00,55.60
63.00,25.00,38.00,42.90
89.00,42.00,23.00,46.60
24.00,56.00,86.00,61.40
94.00,69.00,37.00,60.50
26.00,25.00,80.00,52.80
54.00,66.00,85.00,71.90
56.00,28.00,64.00,54.40
89.00,60.00,71.00,74.20
62.00,57.00,46.00,53.00
66.00,56.00,78.00,70.00
38.00,78.00,84.00,69.00
51.00,41.00,32.00,39.50
89.00,26.00,70.00,66.90
43.00,96.00,50.00,57.10
23.00,49.00,92.00,62.70
62.00,36.00,79.00,65.30
95.00,76.00,92.00,89.70
70.00,95.00,53.00,66.50
33.00,74.00,70.00,59.70
34.00,23.00,21.00,25.30
86.00,79.00,48.00,65.60
33.00,39.00,46.00,40.70
28.00,66.00,27.00,35.10
25.00,75.00,65.00,55.00
22.00,48.00,96.00,64.20
62.00,38.00,54.00,53.20
66.00,20.00,69.00,58.30
47.00,97.00,64.00,65.50
96.00,27.00,37.00,52.70
42.00,63.00,68.00,59.20
55.00,59.00,80.00,68.30
25.00,43.00,28.00,30.10
55.00,59.00,47.00,51.80
22.00,82.00,84.00,65.00
81.00,76.00,86.00,82.50
36.00,27.00,75.00,53.70
76.00,95.00,72.00,77.80
84.00,32.00,75.00,69.10
92.00,91.00,86.00,88.80
52.00,99.00,80.00,75.40
22.00,57.00,57.00,46.50
36.00,70.00,27.00,38.30
58.00,52.00,75.00,65.30
92.00,84.00,59.00,73.90
93.00,20.00,27.00,45.40
33.00,40.00,49.00,42.40
52.00,87.00,74.00,70.00
62.00,71.00,43.00,54.30
32.00,78.00,61.00,55.70
73.00,68.00,39.00,55.00
70.00,42.00,24.00,41.40
97.00,95.00,70.00,83.10
63.00,33.00,52.00,51.50
67.00,81.00,41.00,56.80
47.00,97.00,81.00,74.00
48.00,43.00,47.00,46.50
64.00,59.00,96.00,79.00
28.00,38.00,77.00,54.50
42.00,58.00,96.00,72.20
55.00,72.00,58.00,59.90
92.00,56.00,99.00,88.30
44.00,23.00,80.00,57.80
38.00,21.00,93.00,62.10
94.00,95.00,27.00,60.70
42.00,42.00,38.00,40.00
27.00,97.00,30.00,42.50
62.00,41.00,23.00,38.30
33.00,80.00,90.00,70.90
79.00,26.00,32.00,44.90
29.00,84.00,55.00,53.00
76.00,94.00,75.00,79.10
29.00,29.00,90.00,59.50
63.00,46.00,38.00,47.10
85.00,58.00,88.00,81.10
44.00,54.00,40.00,44.00
46.00,70.00,71.00,63.30
90.00,90.00,92.00,91.00
75.00,47.00,75.00,69.40
42.00,65.00,27.00,39.10
73.00,85.00,22.00,49.90
68.00,86.00,35.00,55.10
82.00,83.00,78.00,80.20
72.00,32.00,28.00,42.00
86.00,36.00,31.00,48.50
20.00,98.00,37.00,44.10
87.00,89.00,52.00,69.90
95.00,88.00,64.00,78.10
59.00,85.00,51.00,60.20
30.00,93.00,44.00,49.60
81.00,32.00,34.00,47.70
86.00,38.00,72.00,69.40
51.00,66.00,31.00,44.00
37.00,78.00,72.00,62.70
99.00,23.00,93.00,80.80
98.00,92.00,49.00,72.30
58.00,36.00,78.00,63.60
46.00,51.00,50.00,49.00
99.00,44.00,78.00,77.50
81.00,51.00,73.00,71.00
30.00,73.00,84.00,65.60
33.00,90.00,66.00,60.90
53.00,51.00,82.00,67.10
54.00,70.00,78.00,69.20
61.00,75.00,93.00,79.80
80.00,28.00,29.00,44.10
28.00,31.00,55.00,42.10
54.00,68.00,99.00,79.30
49.00,80.00,75.00,68.20
38.00,20.00,82.00,56.40
57.00,21.00,99.00,70.80
42.00,24.00,22.00,28.40
75.00,37.00,97.00,78.40
73.00,90.00,21.00,50.40
68.00,87.00,41.00,58.30
39.00,48.00,94.00,68.30
57.00,65.00,24.00,42.10
55.00,27.00,55.00,49.40
47.00,71.00,45.00,50.80
70.00,52.00,78.00,70.40
81.00,36.00,81.00,72.00
28.00,41.00,68.00,50.60
74.00,91.00,95.00,87.90
29.00,96.00,41.00,48.40
91.00,29.00,87.00,76.60
97.00,96.00,53.00,74.80
28.00,67.00,39.00,41.30
40.00,21.00,48.00,40.20
42.00,70.00,39.00,46.10
76.00,93.00,99.00,90.90
94.00,98.00,94.00,94.80
99.00,75.00,97.00,93.20
36.00,38.00,94.00,65.40
39.00,63.00,82.00,65.30
51.00,94.00,29.00,48.60
49.00,45.00,49.00,48.20
95.00,85.00,40.00,65.50
37.00,64.00,87.00,67.40
48.00,80.00,93.00,76.90
76.00,80.00,82.00,79.80
34.00,32.00,90.00,61.60
45.00,20.00,21.00,28.00
54.00,44.00,93.00,71.50
68.00,30.00,85.00,68.90
55.00,84.00,39.00,52.80
34.00,29.00,87.00,59.50
50.00,86.00,30.00,47.20
26.00,97.00,27.00,40.70
33.00,97.00,96.00,77.30
99.00,97.00,99.00,98.60
44.00,28.00,91.00,64.30
46.00,45.00,24.00,34.80
39.00,56.00,85.00,65.40
95.00,44.00,20.00,47.30
77.00,25.00,62.00,59.10
57.00,56.00,40.00,48.30
62.00,77.00,31.00,49.50
21.00,93.00,20.00,34.90
38.00,25.00,71.00,51.90
46.00,50.00,37.00,42.30
20.00,79.00,44.00,43.80
51.00,65.00,82.00,69.30
73.00,37.00,57.00,57.80
97.00,35.00,48.00,60.10
33.00,34.00,85.00,59.20
33.00,81.00,76.00,64.10
52.00,75.00,98.00,79.60
78.00,27.00,26.00,41.80
84.00,91.00,47.00,66.90
55.00,30.00,48.00,46.50
94.00,41.00,25.00,48.90
20.00,87.00,66.00,56.40
47.00,61.00,99.00,75.80
28.00,65.00,23.00,32.90
23.00,24.00,89.00,56.20
69.00,75.00,27.00,49.20
35.00,67.00,31.00,39.40
61.00,74.00,59.00,62.60
84.00,59.00,21.00,47.50
77.00,59.00,60.00,64.90
67.00,91.00,43.00,59.80
79.00,75.00,73.00,75.20
22.00,75.00,75.00,59.10
81.00,81.00,73.00,77.00
78.00,20.00,92.00,73.40
87.00,31.00,53.00,58.80
39.00,35.00,89.00,63.20
71.00,78.00,51.00,62.40
34.00,43.00,82.00,59.80
58.00,29.00,28.00,37.20
32.00,28.00,28.00,29.20
70.00,65.00,92.00,80.00
38.00,70.00,47.00,48.90
48.00,40.00,82.00,63.40
85.00,53.00,91.00,81.60
25.00,36.00,71.00,50.20
54.00,86.00,48.00,57.40
24.00,22.00,97.00,60.10
93.00,55.00,86.00,81.90
36.00,26.00,29.00,30.50
38.00,92.00,42.00,50.80
84.00,71.00,88.00,83.40
41.00,86.00,84.00,71.50
60.00,60.00,41.00,50.50
68.00,89.00,83.00,79.70
60.00,61.00,26.00,43.20
95.00,94.00,39.00,66.80
96.00,85.00,99.00,95.30
29.00,76.00,70.00,58.90
34.00,27.00,63.00,47.10
28.00,77.00,42.00,44.80
65.00,98.00,79.00,78.60
56.00,61.00,59.00,58.50
85.00,72.00,46.00,62.90
49.00,25.00,26.00,32.70
79.00,45.00,40.00,52.70
31.00,47.00,59.00,48.20
55.00,89.00,66.00,67.30
65.00,31.00,66.00,58.70
59.00,61.00,88.00,73.90
27.00,57.00,55.00,47.00
96.00,27.00,62.00,65.20
35.00,87.00,67.00,61.40
26.00,51.00,99.00,67.50
21.00,26.00,69.00,46.00
38.00,69.00,59.00,54.70
67.00,27.00,85.00,68.00
23.00,78.00,27.00,36.00
44.00,35.00,34.00,37.20
74.00,61.00,70.00,69.40
24.00,72.00,69.00,56.10
67.00,57.00,68.00,65.50
80.00,87.00,67.00,74.90
44.00,69.00,32.00,43.00
56.00,79.00,74.00,69.60
36.00,30.00,78.00,55.80
41.00,34.00,23.00,30.60
95.00,84.00,26.00,58.30
94.00,66.00,50.00,66.40
44.00,63.00,67.00,59.30
93.00,30.00,76.00,71.90
40.00,34.00,25.00,31.30
23.00,92.00,96.00,73.30
47.00,30.00,73.00,56.60
40.00,95.00,97.00,79.50
45.00,39.00,39.00,40.80
30.00,25.00,36.00,32.00
25.00,91.00,69.00,60.20
53.00,31.00,91.00,67.60
97.00,29.00,21.00,45.40
54.00,31.00,70.00,57.40
64.00,32.00,29.00,40.10
45.00,25.00,50.00,43.50
68.00,33.00,52.00,53.00
88.00,35.00,35.00,50.90
68.00,95.00,65.00,71.90
90.00,90.00,35.00,62.50
37.00,46.00,44.00,42.30
63.00,46.00,67.00,61.60
90.00,66.00,29.00,54.70
37.00,35.00,70.00,53.10
81.00,29.00,69.00,64.60
40.00,25.00,26.00,30.00
34.00,60.00,76.00,60.20
26.00,27.00,81.00,53.70
22.00,30.00,61.00,43.10
45.00,62.00,35.00,43.40
48.00,71.00,80.00,68.60
47.00,38.00,99.00,71.20
50.00,80.00,63.00,62.50
23.00,79.00,59.00,52.20
75.00,88.00,62.00,71.10
63.00,38.00,63.00,58.00
61.00,52.00,72.00,64.70
30.00,76.00,32.00,40.20
31.00,87.00,25.00,39.20
91.00,64.00,65.00,72.60
64.00,44.00,32.00,44.00
60.00,69.00,69.00,66.30
66.00,58.00,32.00,47.40
86.00,51.00,37.00,54.50
96.00,74.00,52.00,69.60
73.00,25.00,90.00,71.90
27.00,20.00,64.00,44.10
74.00,40.00,50.00,55.20
68.00,69.00,61.00,64.70
28.00,28.00,35.00,31.50
83.00,21.00,58.00,58.10
42.00,89.00,44.00,52.40
95.00,51.00,23.00,50.20
84.00,94.00,54.00,71.00
36.00,38.00,74.00,55.40
84.00,50.00,40.00,55.20
83.00,35.00,57.00,60.40
66.00,85.00,28.00,50.80
47.00,74.00,64.00,60.90
52.00,86.00,60.00,62.80
57.00,90.00,81.00,75.60
92.00,27.00,30.00,48.00
64.00,67.00,69.00,67.10
59.00,50.00,81.00,68.20
24.00,36.00,79.00,53.90
65.00,49.00,32.00,45.30
44.00,81.00,31.00,44.90
99.00,80.00,44.00,67.70
38.00,20.00,85.00,57.90
98.00,82.00,80.00,85.80
46.00,75.00,63.00,60.30
73.00,67.00,50.00,60.30
39.00,47.00,95.00,68.60
31.00,36.00,58.00,45.50
75.00,83.00,52.00,65.10
54.00,82.00,25.00,45.10
47.00,86.00,64.00,63.30
28.00,71.00,56.00,50.60
48.00,25.00,21.00,29.90
23.00,31.00,64.00,45.10
60.00,97.00,83.00,78.90
62.00,44.00,55.00,54.90
39.00,77.00,27.00,40.60
53.00,69.00,87.00,73.20
56.00,48.00,44.00,48.40
40.00,91.00,43.00,51.70
73.00,24.00,63.00,58.20
60.00,69.00,61.00,62.30
41.00,98.00,47.00,55.40
50.00,35.00,70.00,57.00
93.00,98.00,96.00,95.50
81.00,92.00,75.00,80.20
60.00,62.00,66.00,63.40
65.00,46.00,58.00,57.70
35.00,33.00,71.00,52.60
83.00,56.00,43.00,57.60
87.00,96.00,91.00,90.80
39.00,80.00,89.00,72.20
88.00,54.00,79.00,76.70
31.00,84.00,46.00,49.10
23.00,28.00,75.00,50.00
34.00,74.00,41.00,45.50
87.00,63.00,32.00,54.70
53.00,33.00,48.00,46.50
74.00,48.00,23.00,43.30
29.00,24.00,20.00,23.50
72.00,28.00,28.00,41.20
43.00,73.00,48.00,51.50
58.00,81.00,36.00,51.60
59.00,67.00,80.00,71.10
44.00,23.00,91.00,63.30
32.00,96.00,36.00,46.80
73.00,56.00,78.00,72.10
60.00,93.00,37.00,55.10
85.00,32.00,45.00,54.40
33.00,99.00,85.00,72.20
80.00,69.00,99.00,87.30
71.00,73.00,80.00,75.90
32.00,82.00,20.00,36.00
23.00,32.00,71.00,48.80
36.00,56.00,81.00,62.50
50.00,63.00,51.00,53.10
43.00,49.00,81.00,63.20
90.00,42.00,74.00,72.40
69.00,32.00,46.00,50.10
93.00,48.00,73.00,74.00
95.00,42.00,40.00,56.90
79.00,32.00,32.00,46.10
65.00,94.00,76.00,76.30
21.00,33.00,66.00,45.90
84.00,96.00,95.00,91.90
22.00,48.00,59.00,45.70
39.00,88.00,96.00,77.30
72.00,27.00,28.00,41.00
70.00,39.00,43.00,50.30
51.00,63.00,44.00,49.90
75.00,71.00,92.00,82.70
41.00,74.00,65.00,59.60
54.00,53.00,39.00,46.30
21.00,93.00,83.00,66.40
94.00,38.00,92.00,81.80
54.00,80.00,67.00,65.70
53.00,26.00,34.00,38.10
25.00,42.00,49.00,40.40
63.00,33.00,49.00,50.00
20.00,49.00,84.00,57.80
60.00,43.00,30.00,41.60
77.00,87.00,34.00,57.50
68.00,68.00,24.00,46.00
67.00,45.00,57.00,57.60
45.00,92.00,95.00,79.40
79.00,76.00,53.00,65.40
99.00,85.00,45.00,69.20
40.00,95.00,99.00,80.50
85.00,60.00,34.00,54.50
96.00,24.00,75.00,71.10
84.00,35.00,81.00,72.70
68.00,51.00,94.00,77.60
45.00,42.00,71.00,57.40
30.00,45.00,98.00,67.00
38.00,83.00,55.00,55.50
52.00,73.00,46.00,53.20
89.00,86.00,53.00,70.40
51.00,86.00,82.00,73.50
96.00,68.00,81.00,82.90
85.00,56.00,58.00,65.70
20.00,97.00,21.00,35.90
24.00,24.00,27.00,25.50
57.00,30.00,32.00,39.10
41.00,90.00,70.00,65.30
50.00,68.00,38.00,47.60
29.00,32.00,48.00,39.10
32.00,67.00,49.00,47.50
64.00,48.00,25.00,41.30
38.00,75.00,72.00,62.40
33.00,87.00,99.00,76.80
91.00,84.00,51.00,69.60
77.00,79.00,61.00,69.40
47.00,32.00,90.00,65.50
98.00,59.00,47.00,64.70
88.00,28.00,60.00,62.00
41.00,60.00,26.00,37.30
98.00,48.00,22.00,50.00
35.00,86.00,92.00,73.70
40.00,98.00,55.00,59.10
62.00,30.00,82.00,65.60
28.00,76.00,27.00,37.10
49.00,55.00,40.00,45.70
46.00,30.00,66.00,52.80
23.00,51.00,75.00,54.60
86.00,29.00,44.00,53.60
78.00,21.00,69.00,62.10
56.00,68.00,28.00,44.40
76.00,73.00,29.00,51.90
60.00,88.00,56.00,63.60
20.00,91.00,38.00,43.20
50.00,82.00,98.00,80.40
69.00,21.00,83.00,66.40
50.00,93.00,72.00,69.60
89.00,31.00,89.00,77.40
74.00,75.00,59.00,66.70
54.00,79.00,91.00,77.50
33.00,77.00,59.00,54.80
83.00,71.00,72.00,75.10
39.00,56.00,55.00,50.40
71.00,64.00,53.00,60.60
75.00,98.00,54.00,69.10
29.00,21.00,39.00,32.40
74.00,67.00,34.00,52.60
42.00,45.00,94.00,68.60
29.00,90.00,26.00,39.70
40.00,41.00,56.00,48.20
75.00,66.00,74.00,72.70
95.00,96.00,67.00,81.20
84.00,92.00,64.00,75.60
49.00,84.00,51.00,57.00
26.00,67.00,81.00,61.70
27.00,28.00,60.00,43.70
88.00,69.00,74.00,77.20
70.00,49.00,83.00,72.30
86.00,45.00,51.00,60.30
29.00,59.00,51.00,46.00
75.00,38.00,49.00,54.60
66.00,82.00,56.00,64.20
46.00,79.00,27.00,43.10
83.00,43.00,84.00,75.50
56.00,21.00,92.00,67.00
45.00,22.00,94.00,64.90
21.00,77.00,49.00,46.20
86.00,43.00,78.00,73.40
27.00,21.00,71.00,47.80
61.00,36.00,86.00,68.50
80.00,35.00,27.00,44.50
71.00,59.00,79.00,72.60
48.00,37.00,91.00,67.30
58.00,44.00,94.00,73.20
58.00,64.00,46.00,53.20
63.00,61.00,56.00,59.10
92.00,95.00,61.00,77.10
95.00,57.00,81.00,80.40
98.00,45.00,51.00,63.90
30.00,36.00,56.00,44.20
86.00,81.00,37.00,60.50
53.00,35.00,36.00,40.90
78.00,90.00,76.00,79.40
39.00,85.00,74.00,65.70
54.00,70.00,92.00,76.20
49.00,91.00,25.00,45.40
29.00,75.00,65.00,56.20
40.00,92.00,92.00,76.40
24.00,26.00,27.00,25.90
22.00,59.00,69.00,52.90
99.00,28.00,62.00,66.30
29.00,98.00,97.00,76.80
30.00,65.00,49.00,46.50
46.00,58.00,81.00,65.90
40.00,94.00,80.00,70.80
93.00,67.00,39.00,60.80
61.00,82.00,82.00,75.70
25.00,43.00,25.00,28.60
53.00,30.00,28.00,35.90
48.00,69.00,34.00,45.20
48.00,60.00,70.00,61.40
36.00,76.00,80.00,66.00
64.00,37.00,32.00,42.60
47.00,88.00,78.00,70.70
31.00,44.00,94.00,65.10
25.00,69.00,95.00,68.80
38.00,78.00,20.00,37.00
23.00,45.00,43.00,37.40
68.00,56.00,59.00,61.10
64.00,23.00,28.00,37.80
53.00,44.00,63.00,56.20
71.00,46.00,80.00,70.50
79.00,27.00,65.00,61.60
79.00,65.00,96.00,84.70
37.00,70.00,37.00,43.60
40.00,24.00,72.00,52.80
55.00,86.00,45.00,56.20
73.00,43.00,86.00,73.50
63.00,72.00,88.00,77.30
92.00,96.00,93.00,93.30
62.00,30.00,87.00,68.10
20.00,99.00,58.00,54.80
66.00,58.00,48.00,55.40
86.00,72.00,75.00,77.70
58.00,64.00,96.00,78.20
90.00,57.00,84.00,80.40
51.00,40.00,78.00,62.30
25.00,85.00,34.00,41.50
20.00,91.00,22.00,35.20
85.00,76.00,93.00,87.20
81.00,82.00,91.00,86.20
22.00,67.00,74.00,57.00
64.00,59.00,67.00,64.50
80.00,84.00,95.00,88.30
26.00,25.00,32.00,28.80
43.00,39.00,28.00,34.70
25.00,29.00,56.00,41.30
36.00,79.00,29.00,41.10
30.00,83.00,80.00,65.60
94.00,55.00,47.00,62.70
89.00,85.00,55.00,71.20
55.00,28.00,41.00,42.60
77.00,43.00,49.00,56.20
49.00,68.00,67.00,61.80
40.00,50.00,91.00,67.50
70.00,82.00,58.00,66.40
63.00,66.00,48.00,56.10
68.00,26.00,84.00,67.60
87.00,99.00,43.00,67.40
55.00,69.00,27.00,43.80
70.00,26.00,99.00,75.70
30.00,50.00,32.00,35.00
34.00,86.00,69.00,61.90
33.00,80.00,29.00,40.40
96.00,74.00,99.00,93.10
53.00,57.00,29.00,41.80
20.00,54.00,48.00,40.80
27.00,80.00,25.00,36.60
62.00,68.00,55.00,59.70
29.00,45.00,64.00,49.70
73.00,59.00,64.00,65.70
69.00,63.00,94.00,80.30
25.00,48.00,49.00,41.60
85.00,76.00,24.00,52.70
65.00,26.00,77.00,63.20
48.00,41.00,55.00,50.10
70.00,88.00,58.00,67.60
71.00,50.00,70.00,66.30
29.00,91.00,57.00,55.40
91.00,72.00,84.00,83.70
66.00,66.00,32.00,49.00
27.00,55.00,51.00,44.60
59.00,69.00,27.00,45.00
26.00,58.00,66.00,52.40
88.00,37.00,62.00,64.80
42.00,24.00,46.00,40.40
71.00,71.00,94.00,82.50
42.00,99.00,21.00,42.90
24.00,43.00,28.00,29.80
73.00,60.00,47.00,57.40
90.00,79.00,93.00,89.30
28.00,32.00,26.00,27.80
30.00,45.00,75.00,55.50
76.00,67.00,34.00,53.20
75.00,69.00,39.00,55.80
69.00,62.00,35.00,50.60
47.00,61.00,42.00,47.30
89.00,70.00,82.00,81.70
82.00,31.00,62.00,61.80
62.00,24.00,81.00,63.90
48.00,50.00,88.00,68.40
99.00,58.00,54.00,68.30
93.00,80.00,98.00,92.90
62.00,96.00,50.00,62.80
64.00,45.00,40.00,48.20
46.00,58.00,75.00,62.90
89.00,30.00,46.00,55.70
61.00,94.00,49.00,61.60
49.00,58.00,85.00,68.80
71.00,56.00,50.00,57.50
53.00,88.00,70.00,68.50
67.00,56.00,92.00,77.30
43.00,99.00,48.00,56.70
89.00,31.00,97.00,81.40
32.00,95.00,96.00,76.60
69.00,20.00,82.00,65.70
69.00,61.00,60.00,62.90
29.00,57.00,36.00,38.10
76.00,34.00,88.00,73.60
91.00,48.00,67.00,70.40
93.00,30.00,31.00,49.40
50.00,71.00,61.00,59.70
87.00,64.00,49.00,63.40
27.00,55.00,78.00,58.10
64.00,25.00,21.00,34.70
96.00,36.00,71.00,71.50
96.00,82.00,35.00,62.70
71.00,42.00,87.00,73.20
54.00,24.00,84.00,63.00
68.00,20.00,45.00,46.90
27.00,34.00,99.00,64.40
21.00,32.00,44.00,34.70
32.00,78.00,57.00,53.70
64.00,70.00,44.00,55.20
57.00,97.00,21.00,47.00
81.00,43.00,46.00,55.90
86.00,70.00,90.00,84.80
86.00,66.00,97.00,87.50
66.00,99.00,43.00,61.10
90.00,35.00,79.00,73.50
54.00,59.00,28.00,42.00
70.00,74.00,89.00,80.30
33.00,92.00,47.00,51.80
21.00,46.00,44.00,37.50
70.00,96.00,87.00,83.70
46.00,40.00,77.00,60.30
96.00,52.00,98.00,88.20
87.00,77.00,57.00,70.00
86.00,50.00,85.00,78.30
95.00,74.00,79.00,82.80
32.00,92.00,36.00,46.00
34.00,86.00,73.00,63.90
46.00,57.00,63.00,56.70
28.00,25.00,71.00,48.90
44.00,99.00,95.00,80.50
70.00,36.00,60.00,58.20
40.00,21.00,34.00,33.20
83.00,54.00,82.00,76.70
74.00,93.00,23.00,52.30
41.00,42.00,79.00,60.20
85.00,65.00,71.00,74.00
90.00,95.00,84.00,88.00
37.00,62.00,74.00,60.50
66.00,51.00,49.00,54.50
43.00,75.00,71.00,63.40
33.00,67.00,85.00,65.80
42.00,34.00,78.00,58.40
47.00,89.00,68.00,65.90
94.00,40.00,66.00,69.20
90.00,57.00,55.00,65.90
73.00,47.00,85.00,73.80
92.00,78.00,25.00,55.70
32.00,44.00,75.00,55.90
81.00,56.00,28.00,49.50
38.00,95.00,92.00,76.40
99.00,26.00,95.00,82.40
35.00,80.00,41.00,47.00
92.00,21.00,44.00,53.80
66.00,56.00,57.00,59.50
32.00,86.00,44.00,48.80
62.00,68.00,48.00,56.20
